,Bedroom Info,Bathroom Info,Rooms Info,Interior Info,Exterior Info,Property Info,Laundry Info,Fireplace Info,Flooring Info,Kitchen+Dining Info,Living Room Info
15568,[],[],"['patio', 'deck']",[],[],"['granite', 'carpet']",[],"['dryer', 'dryer', 'washer']",[],[],[]
15569,[],[],[],[],[],"['wood', 'fireplace']",[],[],[],[],[]
15570,[],[],['pool'],[],[],[],[],[],[],[],[]
15571,[],[],[],[],[],[],[],[],[],[],[]
15572,[],[],"['deck', 'pool', 'pool', 'deck', 'deck']",[],[],"['ceiling fan', 'granite', 'pantry', 'walk', 'island', 'dryer', 'washer', 'walk', 'carpet']",[],[],[],[],[]
15573,[],[],"['pool', 'patio', 'patio']",[],[],[],[],[],[],[],"['washer', 'dryer', 'dryer']"
15574,[],[],[],[],[],[],[],[],[],[],[]
15575,[],[],['patio'],['fireplace'],[],"['island', 'pantry', 'vaulted', 'ceiling fan', 'dryer', 'washer', 'carpet', 'wood']",[],[],[],[],[]
15576,[],[],[],[],[],[],[],[],[],[],[]
15578,[],[],[],[],[],['wood'],[],[],[],['pool'],[]
15579,[],['carpet'],[],[],[],[],[],[],['carpet'],[],[]
15580,[],[],[],[],[],[],[],[],[],"['vaulted', 'high ceiling', 'deck', 'granite', 'pantry', 'walk', 'walk']",[]
15582,['walk'],"['ceiling fan', 'walk']","['patio', 'patio']",[],[],"['dryer', 'washer', 'laminate']",[],[],[],[],[]
15583,[],"['walk', 'walk']",['pool'],[],[],['carpet'],"['laminate', 'granite', 'pantry', 'bar']",[],[],[],[]
15584,[],[],"['spa', 'pool']",[],[],"['dryer', 'fireplace', 'wood', 'fireplace', 'carpet', 'washer', 'dryer']",[],[],[],[],[]
15585,[],[],"['pool', 'patio', 'wood']",[],[],"['fireplace', 'wood', 'carpet', 'walk']",[],[],[],[],[]
15586,[],[],"['patio', 'wood']",[],[],"['vaulted', 'fireplace', 'carpet', 'wood']",[],[],[],[],[]
15587,[],[],[],[],[],[],[],[],[],[],[]
15588,[],[],[],[],[],[],[],[],[],[],[]
15589,[],[],"['patio', 'patio']",[],[],"['fireplace', 'dryer', 'washer', 'carpet']",[],[],[],[],[]
15590,[],[],['deck'],['fireplace'],[],"['walk', 'bar', 'island', 'pantry', 'walk', 'walk', 'pantry', 'bar', 'ceiling fan', 'dryer', 'carpet', 'wood']",[],[],[],[],[]
15591,[],[],['deck'],[],[],"['carpet', 'vaulted', 'fireplace', 'fireplace', 'washer', 'dryer']",[],[],[],[],[]
15592,[],[],[],[],[],[],[],[],[],[],[]
15593,[],[],[],[],[],[],[],[],['walk'],[],[]
15594,[],[],[],['fireplace'],[],[],[],[],[],[],[]
15595,[],[],['pool'],['fireplace'],['wood'],['spa'],[],[],[],[],[]
15596,[],[],[],[],[],"['ceiling fan', 'granite', 'pantry', 'walk', 'island', 'walk', 'carpet']",[],[],[],[],[]
15597,[],[],[],[],[],[],[],[],[],[],[]
15598,[],[],"['pool', 'pool', 'spa', 'hot tub']",[],[],[],['granite'],[],[],"['pool', 'pool']",[]
15599,[],[],[],[],[],"['carpet', 'wood', 'fireplace', 'wood', 'hot tub']",[],[],[],[],[]
15600,[],[],"['patio', 'deck']",['fireplace'],[],"['bar', 'high ceiling', 'island', 'carpet']",[],"['dryer', 'washer']",[],[],[]
15602,[],[],[],[],[],"['fireplace', 'carpet']",[],[],[],[],[]
15603,[],[],['patio'],[],[],"['carpet', 'laminate', 'vaulted', 'walk', 'bar', 'fireplace', 'fireplace', 'washer', 'dryer']",[],[],[],[],[]
15604,[],[],[],[],[],"['bar', 'pantry', 'walk']",[],[],[],['deck'],[]
15605,[],[],['pool'],[],['carpet'],[],[],[],[],[],[]
15606,[],[],"['patio', 'patio', 'patio', 'patio', 'pool']","['patio', 'fireplace']",[],[],[],"['dryer', 'dryer', 'dryer', 'washer']",[],[],[]
15607,[],[],[],[],[],[],[],[],[],[],[]
15608,[],[],"['deck', 'patio']",[],[],['carpet'],[],[],[],[],[]
15610,[],[],[],[],[],[],[],[],[],[],[]
15611,[],[],['wood'],[],[],['carpet'],[],[],[],[],[]
15613,[],[],['patio'],[],[],"['island', 'walk', 'carpet', 'wood']",[],[],[],[],[]
15614,[],[],['deck'],[],[],[],[],[],[],[],[]
15615,[],"['ceiling fan', 'carpet']",[],[],[],"['fireplace', 'ceiling fan', 'vaulted', 'washer', 'dryer', 'granite', 'ceiling fan', 'island', 'deck', 'fireplace', 'pantry', 'carpet']",['deck'],[],"['deck', 'fireplace']",[],[]
15616,[],[],[],[],[],['carpet'],[],[],[],[],[]
15618,['walk'],"['walk', 'walk']",[],['fireplace'],[],"['carpet', 'ceiling fan']",['island'],[],[],[],[]
15619,[],['walk'],[],[],[],['carpet'],"['island', 'bar']",[],[],[],[]
15620,[],[],[],[],[],[],[],[],[],[],[]
15621,['vaulted'],[],[],['fireplace'],[],['walk'],"['bar', 'pantry']",[],[],[],['office']
15622,[],[],['pool'],[],[],[],[],[],[],[],[]
15623,[],[],['pool'],"['fireplace', 'fireplace', 'fireplace']",[],"['dryer', 'pool', 'spa', 'washer']",[],[],[],[],"['office', 'walk']"
15624,[],[],['patio'],[],[],"['vaulted', 'granite', 'carpet']",[],[],[],[],[]
15625,[],[],"['deck', 'wood']",[],[],"['ceiling fan', 'walk', 'washer', 'dryer', 'carpet']",[],[],[],[],[]
15626,[],[],[],[],[],[],[],[],['carpet'],[],[]
15628,[],[],[],[],[],"['island', 'wood']",[],[],[],[],[]
15630,[],[],[],[],[],[],[],[],[],[],[]
15631,[],[],['patio'],[],[],"['island', 'dryer', 'washer']",[],[],[],['pool'],[]
15632,[],[],[],['fireplace'],[],[],[],[],[],[],[]
15633,[],[],[],[],[],"['fireplace', 'fireplace', 'bar', 'island', 'walk', 'pantry', 'walk', 'wood']",[],[],[],[],[]
15634,[],['walk'],['patio'],[],[],"['fireplace', 'vaulted']","['bar', 'pantry', 'wood']",[],['fireplace'],"['patio', 'ceiling fan']",[]
15635,[],[],[],[],[],"['dryer', 'washer']",[],[],[],[],[]
15636,[],[],[],[],[],"['island', 'pantry', 'dryer', 'washer', 'carpet', 'wood']",[],[],[],[],[]
15637,[],"['walk', 'walk']","['deck', 'patio']",[],[],"['carpet', 'laminate', 'high ceiling', 'walk']",[],"['dryer', 'washer']",[],['pool'],"['office', 'office', 'pantry', 'bar', 'granite', 'marble']"
15638,[],[],"['deck', 'patio']",[],[],"['fireplace', 'fireplace', 'walk', 'carpet', 'laminate']",[],[],[],[],['bar']
15639,[],"['walk', 'carpet']",['deck'],[],[],"['fireplace', 'vaulted']","['bar', 'island', 'marble', 'granite', 'pantry', 'wood', 'wood', 'wood']",[],"['fireplace', 'carpet', 'laminate', 'bar', 'carpet']",['ceiling fan'],[]
15640,[],[],[],[],[],[],[],[],[],[],[]
15641,['marble'],[],"['patio', 'patio']",[],[],"['bar', 'ceiling fan', 'pantry', 'walk', 'fireplace', 'dryer', 'washer', 'carpet']",['laminate'],[],[],[],[]
15642,[],['walk'],[],[],[],['carpet'],[],[],[],[],[]
15643,[],[],[],[],[],"['ceiling fan', 'carpet']",[],[],[],[],[]
15644,[],[],"['patio', 'wood']",[],[],"['wood', 'fireplace', 'wood']",[],[],[],[],"['office', 'office']"
15645,[],[],[],[],[],['fireplace'],[],[],[],[],[]
15647,[],[],"['patio', 'pool', 'pool', 'pool', 'pool', 'pool', 'pool', 'pool', 'spa', 'hot tub', 'spa', 'hot tub', 'spa', 'hot tub', 'spa', 'hot tub', 'hot tub', 'spa']",[],[],[],"['dryer', 'washer', 'granite', 'island']",[],[],[],[]
15648,[],[],[],[],[],"['walk', 'wood', 'fireplace', 'dryer', 'washer']",[],[],[],['deck'],"['bar', 'island', 'walk', 'pantry']"
15649,[],[],[],[],['carpet'],[],[],[],[],[],[]
15650,[],[],['patio'],[],[],['wood'],[],[],[],[],[]
15651,[],[],[],[],[],['carpet'],['granite'],[],[],[],[]
15653,[],[],['pool'],[],[],"['walk', 'carpet', 'laminate']",[],[],[],[],[]
15654,[],[],[],[],[],[],[],[],[],[],[]
15655,[],[],[],[],[],"['dryer', 'washer']",[],[],[],[],[]
15656,[],[],[],['fireplace'],[],[],[],[],[],"['deck', 'patio', 'vaulted', 'bar', 'washer', 'dryer', 'island', 'ceiling fan', 'walk']","['office', 'bar', 'bar', 'deck']"
15657,[],['walk'],"['deck', 'hot tub', 'patio', 'pool']",[],[],"['vaulted', 'granite', 'walk', 'bar']",[],[],[],[],['office']
15658,[],[],"['patio', 'deck']",[],[],[],[],[],[],[],[]
15659,[],[],['pool'],[],[],['carpet'],"['granite', 'pantry', 'island', 'bar']",[],[],[],[]
15660,[],[],[],['wood'],['laminate'],[],[],[],[],[],[]
15661,[],['carpet'],[],['fireplace'],[],"['vaulted', 'bar']","['bar', 'pantry']",[],[],[],[]
15662,[],[],[],[],[],"['deck', 'pantry', 'walk', 'wood']",[],[],[],[],[]
15663,[],['walk'],['pool'],[],[],[],[],[],[],[],[]
15664,[],[],[],[],[],[],[],[],[],[],[]
15665,[],[],"['patio', 'wood']",[],[],"['vaulted', 'fireplace', 'carpet', 'wood']",[],[],[],[],"['dryer', 'washer', 'dryer', 'washer']"
15666,[],[],[],[],[],[],[],[],[],[],[]
15667,[],['carpet'],[],[],[],"['vaulted', 'hot tub', 'bar']","['bar', 'island', 'pantry']",[],[],[],[]
15668,[],[],[],[],[],[],[],[],[],[],[]
15669,[],[],"['patio', 'spa', 'pool']",[],[],"['ceiling fan', 'dryer', 'fireplace', 'fireplace', 'carpet', 'washer', 'dryer']",[],[],[],[],[]
15670,[],[],"['pool', 'pool']","['fireplace', 'wood']",[],['carpet'],[],[],[],[],[]
15671,[],[],[],[],[],"['carpet', 'ceiling fan', 'walk']",[],[],[],[],[]
15672,[],[],[],[],[],"['wood', 'carpet', 'pantry', 'carpet']",[],[],[],[],[]
15673,[],[],[],['fireplace'],[],"['carpet', 'laminate']",[],[],[],[],[]
15674,[],[],[],[],[],"['fireplace', 'wood', 'wood', 'fireplace', 'walk']",[],[],[],[],[]
15675,[],[],['pool'],[],[],['granite'],[],[],[],[],[]
15678,[],[],"['patio', 'spa', 'pool']",[],[],"['ceiling fan', 'dryer', 'dryer', 'wood', 'laminate', 'washer', 'washer', 'dryer']",[],[],[],[],[]
15679,[],[],['patio'],[],['wood'],"['dryer', 'washer', 'walk']",[],[],[],[],[]
15680,[],[],['wood'],[],[],['walk'],[],[],[],[],"['office', 'office']"
15681,[],[],[],[],[],"['dryer', 'dryer', 'washer', 'washer', 'island', 'pantry', 'walk']",[],[],[],[],['dryer']
15682,[],[],"['deck', 'wood', 'deck']",[],[],['wood'],[],[],[],[],[]
15683,[],[],[],[],"['laminate', 'carpet']",[],[],[],[],[],[]
15684,[],[],"['deck', 'patio']",[],['carpet'],"['dryer', 'washer', 'dryer']",[],[],[],[],[]
15685,[],[],[],[],['carpet'],"['fireplace', 'washer', 'dryer', 'walk']",[],[],[],[],[]
15686,[],[],[],[],[],[],[],[],[],[],[]
15687,[],[],[],[],[],['laminate'],[],[],[],[],[]
15688,[],[],"['patio', 'spa', 'pool', 'pool']",[],[],"['ceiling fan', 'dryer', 'fireplace', 'fireplace', 'washer', 'dryer']",[],[],[],[],[]
15689,[],[],[],[],[],[],[],[],[],[],[]
15690,[],[],['pool'],[],[],"['bar', 'washer', 'washer', 'dryer', 'dryer', 'ceiling fan', 'walk', 'bar', 'carpet', 'fireplace', 'wood']",[],[],[],[],['bar']
15691,[],[],['pool'],"['fireplace', 'fireplace']","['carpet', 'wood']","['dryer', 'high ceiling']",[],[],[],[],[]
15692,[],[],[],[],[],[],[],[],[],[],[]
15693,"['marble', 'marble']",[],"['pool', 'spa']",[],[],"['ceiling fan', 'fireplace', 'fireplace', 'wood', 'carpet']","['island', 'pantry']",[],[],[],[]
15694,[],[],['pool'],['fireplace'],[],"['granite', 'pantry', 'spa']",[],"['dryer', 'washer']",[],[],[]
15695,[],[],['wood'],[],[],"['vaulted', 'fireplace', 'carpet', 'wood']",[],[],[],[],[]
15696,[],[],[],[],[],[],[],[],[],[],[]
15697,[],[],[],[],[],"['wood', 'wood', 'bar']",[],[],[],['deck'],[]
15698,[],[],['patio'],[],[],[],[],[],[],[],['office']
15699,[],[],[],['fireplace'],[],[],"['dryer', 'washer', 'bar', 'pantry']",[],[],[],[]
15701,[],[],[],[],[],"['vaulted', 'bar']",[],[],[],[],['walk']
15702,[],[],[],[],['carpet'],"['ceiling fan', 'walk']",[],[],[],[],['office']
15703,[],[],['wood'],[],[],[],[],[],[],[],[]
15704,[],[],[],[],[],"['dryer', 'washer', 'fireplace']",[],[],[],[],[]
15705,[],[],[],[],[],"['washer', 'dryer', 'carpet']",[],[],[],[],[]
15706,[],[],[],[],[],[],[],[],[],[],[]
15707,[],[],[],[],[],[],[],[],[],[],[]
15708,[],[],['pool'],[],[],['wood'],[],[],[],[],[]
15710,[],['walk'],"['patio', 'pool', 'pool', 'pool', 'pool', 'pool', 'pool', 'pool', 'spa', 'hot tub', 'spa', 'hot tub', 'spa', 'hot tub', 'spa', 'hot tub', 'spa', 'spa']",[],[],"['bar', 'carpet', 'fireplace', 'fireplace', 'fireplace', 'fireplace', 'fireplace', 'walk', 'pantry']","['dryer', 'dryer', 'washer', 'island', 'granite', 'island', 'pantry']",[],[],[],[]
15711,[],[],[],[],[],[],[],[],[],[],[]
15712,[],[],"['deck', 'wood']",[],[],"['washer', 'dryer', 'walk', 'bar', 'carpet', 'fireplace']",[],[],[],[],['bar']
15713,[],['walk'],[],[],[],"['wood', 'vaulted']",['granite'],[],[],[],[]
15714,[],[],[],[],[],['fireplace'],[],[],[],[],[]
15715,[],[],"['spa', 'pool']",[],[],"['dryer', 'carpet', 'washer', 'dryer']",[],[],[],[],[]
15716,[],[],"['deck', 'pool']",[],[],"['walk', 'office', 'carpet']",[],[],[],"['dryer', 'washer']",[]
15717,['walk'],[],"['deck', 'wood']",[],[],"['wood', 'wood']",[],[],[],[],[]
15718,[],[],"['patio', 'patio', 'pool']",['fireplace'],['carpet'],['spa'],['laminate'],['dryer'],[],[],[]
15719,[],[],[],[],[],[],[],[],[],[],[]
15720,[],[],[],[],[],[],[],[],[],[],[]
15721,['walk'],['ceiling fan'],['patio'],"['fireplace', 'fireplace', 'fireplace']",[],"['dryer', 'carpet', 'wood']","['granite', 'pantry']",[],[],[],[]
15722,[],[],[],[],"['laminate', 'carpet']",[],[],[],[],[],[]
15723,[],[],['deck'],[],[],"['washer', 'dryer', 'dryer', 'walk', 'ceiling fan', 'bar', 'carpet', 'wood', 'fireplace']",[],[],[],[],"['bar', 'pantry']"
15724,[],[],"['pool', 'patio', 'deck']",['fireplace'],[],"['bar', 'high ceiling', 'granite', 'carpet', 'wood']",[],"['dryer', 'dryer', 'washer']",[],[],[]
15725,[],[],[],[],[],[],[],[],[],[],[]
15726,[],[],[],[],[],[],[],[],[],[],[]
15727,[],[],[],[],[],[],[],[],[],[],[]
15728,[],[],"['deck', 'deck', 'pool', 'pool']",[],['wood'],"['granite', 'dryer', 'island', 'pantry', 'walk', 'washer']",[],[],[],[],[]
15729,[],[],['pool'],[],[],[],[],[],[],[],[]
15730,[],[],['patio'],[],[],"['carpet', 'island', 'pantry', 'vaulted', 'walk', 'fireplace', 'fireplace', 'dryer', 'washer', 'washer', 'dryer']",[],[],[],[],"['washer', 'dryer']"
15731,[],[],[],[],[],['fireplace'],['pantry'],[],[],[],[]
15732,[],[],"['patio', 'deck']","['wood', 'fireplace']",[],"['granite', 'laminate']",[],"['dryer', 'dryer', 'washer']",[],[],[]
15733,[],[],"['pool', 'pool']",[],['carpet'],[],[],[],[],[],[]
15734,[],"['walk', 'walk']",['patio'],[],[],"['walk', 'carpet', 'laminate']",['pantry'],[],[],[],['office']
15735,[],[],[],['fireplace'],[],[],['bar'],[],[],[],[]
15736,[],[],['pool'],[],[],"['dryer', 'washer']",[],[],[],[],[]
15738,[],[],[],['fireplace'],[],['carpet'],['pantry'],[],[],[],[]
15739,[],[],[],[],"['laminate', 'carpet']","['bar', 'ceiling fan']",[],[],[],[],[]
15740,[],[],[],[],[],[],[],[],[],[],[]
15742,[],[],[],"['fireplace', 'wood']",[],"['dryer', 'washer', 'carpet', 'carpet']",[],[],[],[],[]
15743,[],[],[],[],[],[],[],[],[],[],[]
15744,[],['carpet'],[],['wood'],[],['vaulted'],"['island', 'pantry']",[],[],[],[]
15745,[],"['walk', 'vaulted', 'ceiling fan', 'vaulted', 'vaulted', 'vaulted']",[],[],[],['carpet'],[],[],[],[],"['fireplace', 'ceiling fan', 'bar', 'island', 'pantry', 'granite', 'wood', 'washer', 'dryer']"
15746,[],[],[],[],[],[],[],[],[],[],[]
15747,[],['walk'],[],[],[],"['fireplace', 'fireplace', 'fireplace', 'fireplace', 'fireplace', 'carpet', 'bar']","['granite', 'walk', 'pantry', 'pantry', 'island']",[],[],[],[]
15748,[],"['walk', 'walk']",['patio'],[],[],"['walk', 'carpet', 'wood']",['pantry'],[],[],[],[]
15749,[],[],[],[],[],[],[],[],[],[],[]
15751,[],[],"['patio', 'patio', 'spa', 'pool']",[],[],"['ceiling fan', 'dryer', 'fireplace', 'fireplace', 'washer', 'dryer']",[],[],[],[],[]
15752,[],[],[],['wood'],[],[],[],[],[],[],[]
15753,[],[],[],[],['wood'],"['washer', 'dryer', 'island', 'bar', 'walk', 'pantry']",[],[],[],[],[]
15754,[],[],"['pool', 'pool', 'pool']",['fireplace'],[],['carpet'],[],[],[],[],[]
15755,[],[],[],[],[],[],[],[],[],[],[]
15756,[],[],"['pool', 'patio', 'deck']",['fireplace'],[],"['bar', 'dryer', 'washer', 'granite', 'marble', 'carpet']",[],"['dryer', 'dryer']",[],[],[]
15757,[],[],['pool'],['fireplace'],[],"['dryer', 'washer', 'washer', 'dryer', 'carpet', 'bar', 'wood']",[],[],[],[],[]
15758,[],[],[],[],[],"['walk', 'dryer', 'washer']",[],[],[],[],['office']
15759,[],[],"['pool', 'spa']",[],[],"['dryer', 'washer', 'walk']",[],[],[],[],[]
15760,[],[],['patio'],[],['laminate'],"['washer', 'dryer']",[],[],[],[],[]
15761,[],[],[],[],[],[],[],[],[],[],[]
15762,[],[],"['wood', 'spa', 'pool', 'pool']",[],[],"['ceiling fan', 'dryer', 'dryer', 'fireplace', 'fireplace', 'carpet', 'washer', 'washer', 'dryer']",[],[],[],[],[]
15763,[],[],"['deck', 'wood']",[],[],"['washer', 'dryer', 'hot tub', 'spa', 'walk', 'ceiling fan', 'walk', 'bar', 'carpet', 'laminate', 'fireplace']",[],[],[],[],['bar']
15764,[],['walk'],"['pool', 'pool', 'pool', 'spa', 'spa', 'pool', 'pool']",[],[],"['fireplace', 'fireplace', 'fireplace', 'fireplace', 'wood', 'vaulted']","['granite', 'pantry', 'island', 'bar']",[],[],[],[]
15766,[],[],[],['fireplace'],[],[],[],[],[],[],[]
15767,[],[],"['patio', 'wood', 'pool']",[],[],"['ceiling fan', 'carpet', 'laminate', 'fireplace', 'walk']",[],[],[],[],[]
15768,[],[],[],[],[],"['carpet', 'wood', 'laminate']",[],[],[],[],[]
15769,[],[],[],[],[],['walk'],[],[],[],[],[]
15770,[],[],[],['fireplace'],[],"['ceiling fan', 'dryer', 'carpet', 'wood']",[],[],[],[],[]
15771,[],[],"['patio', 'wood']",[],[],"['vaulted', 'carpet', 'wood']",[],[],[],[],"['dryer', 'washer', 'dryer', 'washer']"
15772,[],[],"['pool', 'pool']",[],[],"['washer', 'dryer', 'island', 'wood']",[],[],[],[],[]
15774,[],[],[],['wood'],[],[],[],[],[],[],[]
15775,[],[],[],[],[],[],[],[],[],[],[]
15776,[],[],"['deck', 'patio', 'pool']",[],[],"['walk', 'vaulted', 'granite', 'carpet', 'laminate']",[],[],[],"['dryer', 'washer']",[]
15777,[],[],"['patio', 'pool']",[],[],"['pantry', 'vaulted', 'walk', 'dryer', 'washer']",[],[],[],['pool'],['bar']
15778,[],[],['patio'],[],[],[],[],[],[],[],[]
15779,[],[],['pool'],['fireplace'],[],"['wood', 'carpet', 'island', 'carpet', 'washer', 'dryer']",[],[],[],[],[]
15780,[],[],[],[],[],[],[],[],[],[],[]
15781,[],[],"['deck', 'patio']",[],[],"['dryer', 'washer']",[],[],[],[],['walk']
15782,[],[],"['patio', 'wood', 'wood']",[],[],"['carpet', 'laminate']",[],[],[],[],[]
15783,[],[],[],[],['wood'],"['pantry', 'walk']",[],[],[],[],['bar']
15784,[],[],[],[],['carpet'],['walk'],[],[],[],[],['office']
15785,[],[],['pool'],[],[],"['carpet', 'laminate']",[],[],[],[],[]
15786,[],[],"['patio', 'wood']",[],[],"['fireplace', 'carpet']",[],[],[],[],[]
15787,[],[],[],[],[],"['granite', 'pantry', 'walk', 'island', 'carpet']",[],[],[],[],[]
15788,[],[],[],[],[],['walk'],[],[],[],"['vaulted', 'high ceiling', 'pool', 'deck', 'walk', 'carpet', 'ceiling fan', 'dryer', 'carpet', 'washer']",[]
15789,[],[],[],[],[],[],[],[],[],[],[]
15791,[],[],"['deck', 'patio']",[],[],"['fireplace', 'dryer', 'washer']",[],[],[],['wood'],['island']
15792,[],['carpet'],[],[],[],[],[],[],[],[],[]
15793,[],[],['deck'],[],[],[],[],[],[],[],[]
15794,[],[],[],[],[],[],[],[],[],[],[]
15795,[],[],[],[],[],[],[],[],[],[],[]
15796,[],[],"['patio', 'patio']",[],"['carpet', 'laminate']",['high ceiling'],[],[],[],[],[]
15797,[],[],[],[],[],[],[],[],[],[],[]
15798,[],['walk'],['patio'],[],[],"['carpet', 'wood', 'high ceiling']",[],[],[],[],['island']
15799,[],[],['pool'],[],[],"['fireplace', 'carpet']",[],[],[],[],[]
15800,[],[],[],[],[],[],[],[],[],[],[]
15802,[],[],[],"['fireplace', 'fireplace']",[],"['dryer', 'washer']",[],['dryer'],[],[],[]
15803,[],[],[],['wood'],[],['vaulted'],"['pantry', 'wood', 'laminate']",[],[],[],[]
15804,[],[],['pool'],[],[],['carpet'],[],[],[],[],[]
15805,[],[],['pool'],['fireplace'],['carpet'],['ceiling fan'],[],[],[],[],[]
15806,[],[],['patio'],[],[],"['carpet', 'wood', 'wood', 'office']","['dryer', 'washer', 'bar', 'island', 'island', 'pantry']",[],[],[],[]
15807,[],[],['deck'],[],['laminate'],"['bar', 'walk']",[],[],[],[],['bar']
15808,[],[],"['patio', 'pool']",[],[],['granite'],[],[],[],[],[]
15809,[],[],"['patio', 'deck', 'patio', 'deck']",[],[],"['bar', 'high ceiling', 'carpet']",[],"['dryer', 'dryer', 'washer']",[],[],[]
15810,[],[],[],[],[],[],[],[],[],[],[]
15811,[],[],[],[],[],"['fireplace', 'fireplace', 'dryer', 'washer', 'bar', 'pantry', 'vaulted', 'walk', 'wood']",[],[],[],['patio'],[]
15812,[],[],[],[],[],"['dryer', 'washer']",[],[],[],[],[]
15813,[],"['walk', 'ceiling fan']",['patio'],[],[],"['washer', 'dryer', 'walk', 'pantry']",[],[],[],[],[]
15814,[],[],[],[],[],"['carpet', 'wood', 'laminate', 'fireplace', 'fireplace', 'washer', 'dryer', 'washer', 'dryer']",[],[],[],[],[]
15815,[],[],"['patio', 'patio', 'pool', 'pool']",['fireplace'],['carpet'],"['vaulted', 'ceiling fan', 'spa', 'spa']",['granite'],"['dryer', 'washer']",[],[],['walk']
15816,[],[],[],[],[],[],[],[],[],[],[]
15817,[],[],['deck'],"['fireplace', 'wood']",[],"['bar', 'island', 'vaulted', 'walk', 'bar', 'dryer', 'washer', 'wood']",[],[],[],[],[]
15818,[],[],[],[],[],['laminate'],"['pantry', 'granite']",[],[],[],[]
15819,[],[],[],['fireplace'],[],[],[],[],[],[],[]
15820,[],[],[],[],[],[],[],[],[],[],[]
15822,[],[],[],[],[],[],[],[],[],[],[]
15823,[],[],[],[],[],[],[],[],[],[],[]
15824,[],[],[],[],[],[],[],[],[],[],[]
15825,[],[],['patio'],[],[],"['pantry', 'walk']",[],[],[],['walk'],[]
15826,[],[],[],[],[],['wood'],[],[],[],[],[]
15827,[],[],[],['fireplace'],[],"['washer', 'dryer', 'wood']",[],[],[],[],[]
15828,[],[],"['pool', 'pool', 'spa', 'spa']",[],['carpet'],[],[],[],[],[],[]
15829,[],[],[],[],['carpet'],"['hot tub', 'spa', 'walk', 'pantry', 'walk']",[],[],[],[],['office']
15830,[],[],"['patio', 'spa', 'pool', 'pool']",[],[],"['dryer', 'fireplace', 'fireplace', 'carpet', 'wood', 'laminate', 'washer', 'dryer']",[],[],[],[],[]
15831,[],[],"['patio', 'patio']","['fireplace', 'fireplace', 'wood']",[],"['dryer', 'washer', 'walk']",[],[],[],[],[]
15832,[],[],"['spa', 'spa', 'spa']",['fireplace'],[],[],[],[],[],[],[]
15833,[],[],"['patio', 'patio']",[],[],"['vaulted', 'fireplace', 'wood', 'carpet']",[],[],[],[],[]
15834,[],[],['wood'],[],[],[],[],[],[],[],[]
15835,[],[],['walk'],['fireplace'],[],"['carpet', 'walk']",['pantry'],[],[],[],[]
15836,[],[],['patio'],[],[],"['carpet', 'laminate', 'island', 'pantry', 'vaulted', 'walk', 'granite', 'fireplace', 'fireplace', 'washer', 'dryer']",[],[],[],[],[]
15837,[],[],['pool'],[],"['carpet', 'marble', 'wood']","['bar', 'island', 'vaulted', 'pantry', 'walk', 'bar']",[],[],[],['island'],[]
15838,[],[],['pool'],[],[],[],[],[],[],[],[]
15839,[],['carpet'],[],[],[],[],[],[],[],[],[]
15840,[],[],[],[],[],"['fireplace', 'fireplace', 'dryer', 'washer']",[],"['dryer', 'washer']",[],[],[]
15841,[],[],[],[],"['laminate', 'carpet']",['ceiling fan'],[],[],[],[],['office']
15842,[],"['walk', 'carpet']",[],[],[],"['fireplace', 'ceiling fan', 'vaulted', 'carpet', 'quartz', 'deck', 'bar', 'walk', 'carpet', 'quartz']",[],[],"['bar', 'quartz']",[],[]
